CountyFIPS,Length,CountyFIPS_Final,% below 18 years of age raw value,State FIPS Code,Diabetes prevalence raw value,Unemployment raw value,% rural raw value,Adult obesity raw value,Adult smoking raw value,Frequent mental distress raw value,High school completion raw value,Life_Expectancy_3Cat,Life_Expectancy_2Cat,Median household income raw value,Physical inactivity raw value,Population raw value,Uninsured raw value,Cat_Unemploy,Cat_pop,Cat_Income,Life expectancy raw value
32023,5,32023,0.164710534,32,0.101,0.0970106842,0.3527055932,0.359,0.225,0.165,0.8614950554,Low,Low,52783,0.287,48054,0.1294490103,High Unemployment,Large,50-60k,74.097546397
32029,5,32029,0.1219396244,32,0.08,0.0834146341,0.9264339152,0.289,0.163,0.138,0.9417348609,High,High,73271,0.216,4207,0.0898075552,High Unemployment,Small,>60k,82.871253023
32031,5,32031,0.2116973602,32,0.086,0.0776079724,0.0426689637,0.302,0.156,0.138,0.8887938329,High,High,75232,0.212,477082,0.124689481,High Unemployment,V Large,>60k,78.160183557
32033,5,32033,0.1991337418,32,0.101,0.0417845484,0.5333000997,0.34,0.204,0.152,0.8834870075,High,High,57923,0.273,9466,0.1039197812,Low Unemployment,Small-Medium,50-60k,79.723764757
32510,5,32510,0.2032337509,32,0.095,0.0820130119,0.0483952672,0.312,0.174,0.149,0.880508198,Low,Low,58382,0.261,56034,0.146699208,High Unemployment,Large,50-60k,74.409476441
33000,5,33000,0.1852730966,33,0.08,0.0668399564,0.3969691675,0.321,0.1694764548,0.1533465184,0.932601358,High,High,81415,0.211,1366275,0.077011292,High Unemployment,V Large,>60k,79.589042901
33003,5,33003,0.1521345618,33,0.074,0.0767701219,0.9020243423,0.289,0.174,0.152,0.9457227759,High,High,73073,0.221,49167,0.1101077267,High Unemployment,Large,>60k,79.706624619
33005,5,33005,0.1770346854,33,0.078,0.0613284485,0.6501549593,0.303,0.176,0.149,0.9344715508,High,High,66398,0.219,76228,0.0753366557,High Unemployment,Large,>60k,79.559124776
33009,5,33009,0.1572702914,33,0.076,0.0584167463,0.6871563545,0.272,0.163,0.14,0.9260395792,High,High,77022,0.232,90691,0.0934736842,Low Unemployment,Large,>60k,80.666413128
33011,5,33011,0.1989157821,33,0.08,0.0699273325,0.2119130268,0.322,0.154,0.132,0.9236016325,High,High,79222,0.22,418735,0.0800212376,High Unemployment,V Large,>60k,79.419880872
33013,5,33013,0.186146165,33,0.07,0.0580959067,0.5461299464,0.301,0.159,0.141,0.9312395225,High,High,81132,0.211,152622,0.0732774335,Low Unemployment,Large,>60k,79.47261762
33015,5,33015,0.1887429451,33,0.069,0.0706907769,0.2489812786,0.274,0.143,0.134,0.9535247091,High,High,96775,0.202,311307,0.0636957582,High Unemployment,V Large,>60k,80.786545982
33017,5,33017,0.1785483491,33,0.084,0.0629583601,0.3240135452,0.316,0.165,0.15,0.9333675038,High,High,72817,0.233,131533,0.0781486879,High Unemployment,Large,>60k,78.207028742
33019,5,33019,0.1822867312,33,0.082,0.0536247565,0.6416258973,0.312,0.194,0.156,0.9110676841,High,High,65881,0.239,43267,0.0774800216,Low Unemployment,Large,>60k,79.69799542
34000,5,34000,0.2177948883,34,0.095,0.0978619927,0.0532044631,0.255,0.1321504933,0.1118009316,0.9026240534,High,High,87095,0.279,8882371,0.092836507,High Unemployment,V Large,>60k,79.488448616
34003,5,34003,0.2099099951,34,0.084,0.0956345785,0.0010153395,0.216,0.1289482924,0.1124798434,0.9280634669,High,High,107114,0.254,930394,0.0843994985,High Unemployment,V Large,>60k,82.142487724
34005,5,34005,0.205572822,34,0.089,0.0823107321,0.0666319022,0.304,0.1561415086,0.1288433266,0.937481609,High,High,92471,0.246,446596,0.0596283177,High Unemployment,V Large,>60k,79.124622395
34011,5,34011,0.2420412495,34,0.122,0.1075637099,0.2302706217,0.397,0.2259591603,0.1615945435,0.8048912402,Low,Low,60352,0.363,147008,0.1212647433,High Unemployment,Large,>60k,74.602310983
34013,5,34013,0.236922877,34,0.121,0.1167932011,0.0001454139,0.3,0.1590160968,0.1369536744,0.8666878483,High,High,65528,0.302,800501,0.1200438287,High Unemployment,V Large,>60k,78.022445605
34017,5,34017,0.2027525586,34,0.117,0.1060227796,0,0.241,0.1499677352,0.1249617444,0.8568385792,High,High,77323,0.294,671666,0.1349765784,High Unemployment,V Large,>60k,80.480667346
34019,5,34019,0.1880413792,34,0.071,0.0721226005,0.4956953307,0.28,0.1292612885,0.1161352162,0.9549307399,High,High,113611,0.2,124797,0.0516247937,High Unemployment,Large,>60k,83.169786504
34021,5,34021,0.2123031595,34,0.104,0.0742679097,0.0348255041,0.308,0.1497129976,0.1270813085,0.8962436303,High,High,87581,0.281,367239,0.0964422581,High Unemployment,V Large,>60k,79.325416213
34023,5,34023,0.2159173781,34,0.102,0.0871612934,0.0067431574,0.255,0.1313493157,0.1142947858,0.899287964,High,High,95610,0.257,822736,0.090775534,High Unemployment,V Large,>60k,80.590686228
34025,5,34025,0.2079753421,34,0.081,0.0883824822,0.0372949649,0.293,0.1458981757,0.1232038156,0.9374887045,High,High,104219,0.226,618381,0.0706309916,High Unemployment,V Large,>60k,79.848582066
34027,5,34027,0.205892235,34,0.073,0.0777154893,0.0676937328,0.254,0.1216455473,0.1101736865,0.9440268685,High,High,114103,0.208,491087,0.0570522704,High Unemployment,V Large,>60k,81.808385511
34029,5,34029,0.2440816818,34,0.087,0.094812383,0.028983622,0.277,0.1790189884,0.1431070194,0.9241431769,High,High,78181,0.266,614237,0.0715329724,High Unemployment,V Large,>60k,78.512500892
34031,5,34031,0.2366991618,34,0.113,0.1260017864,0.0241009046,0.311,0.1581005703,0.1417495845,0.8449064723,High,High,64422,0.326,500382,0.1415680818,High Unemployment,V Large,>60k,78.906688729
34033,5,34033,0.214263983,34,0.105,0.0953880536,0.4530060681,0.31,0.2031267023,0.1544592089,0.8957188905,Low,Low,65563,0.317,62451,0.0849094487,High Unemployment,Large,>60k,74.038532546
34035,5,34035,0.2136300561,34,0.081,0.0777965678,0.0579265653,0.257,0.1191347881,0.1044523908,0.9420306812,High,High,115573,0.211,329331,0.0659231641,High Unemployment,V Large,>60k,81.945326208
34037,5,34037,0.1917186897,34,0.077,0.0939379165,0.3984993133,0.257,0.1475090175,0.1319087571,0.9538880532,High,High,92739,0.242,140002,0.0565247974,High Unemployment,Large,>60k,78.766104906
34039,5,34039,0.2337439727,34,0.105,0.0989822998,0,0.276,0.152231711,0.1278880545,0.8713712258,High,High,83189,0.305,555394,0.1262547967,High Unemployment,V Large,>60k,79.829533859
34041,5,34041,0.1920870257,34,0.083,0.0848392312,0.3756486218,0.318,0.1691004868,0.1370092541,0.9266849416,High,High,80412,0.243,105624,0.0761195439,High Unemployment,Large,>60k,79.148050992
35003,5,35003,0.118134143,35,0.107,0.0724762726,1,0.301,0.196,0.169,0.9268719384,High,High,27423,0.269,3623,0.0910462777,High Unemployment,Small,<50k,80.35212065
35005,5,35005,0.2587813509,35,0.124,0.0809079912,0.2424860995,0.356,0.168,0.158,0.7936596084,Low,Low,51441,0.341,64711,0.1287855613,High Unemployment,Large,50-60k,74.535653975
35006,5,35006,0.2305911816,35,0.14,0.0923245614,0.5534487194,0.389,0.213,0.177,0.8145688094,Low,Low,42705,0.331,26354,0.1250575183,High Unemployment,Large,<50k,74.41133869
35013,5,35013,0.2393271325,35,0.132,0.0830957356,0.1929045609,0.347,0.154,0.156,0.8056026461,High,High,46547,0.283,221262,0.1354822606,High Unemployment,Large,<50k,78.624437503
35015,5,35015,0.2653291794,35,0.113,0.0687240356,0.208549295,0.342,0.161,0.146,0.8361758347,Low,Low,66199,0.281,58418,0.0982286311,High Unemployment,Large,>60k,74.338706244
35025,5,35025,0.3004733398,35,0.125,0.1104755458,0.2103140884,0.363,0.169,0.153,0.7556413231,Low,Low,66780,0.33,71830,0.1332297375,High Unemployment,Large,>60k,74.424967078
35027,5,35027,0.18140328,35,0.096,0.0882254277,0.5318339269,0.3,0.149,0.144,0.9025799516,High,High,49115,0.249,19939,0.1306032907,High Unemployment,Small-Medium,<50k,78.784654543
35028,5,35028,0.2173980064,35,0.064,0.0371967114,0.1124233983,0.244,0.092,0.108,0.9806178524,High,High,111724,0.151,19462,0.0283679158,Low Unemployment,Small-Medium,>60k,83.868707792
35029,5,35029,0.2608240954,35,0.144,0.1586000771,0.4061366806,0.355,0.193,0.168,0.7131216452,Low,Low,39233,0.346,23905,0.1415194842,High Unemployment,Small-Medium,<50k,74.948461626
35031,5,35031,0.2789449904,35,0.156,0.1030996463,0.5737844794,0.388,0.246,0.224,0.7829920621,Low,Low,35659,0.299,70824,0.1989813636,High Unemployment,Large,<50k,67.940805395
35033,5,35033,0.1656989728,35,0.134,0.0804263566,1,0.333,0.142,0.146,0.9149174363,High,High,40618,0.314,4478,0.088531821,High Unemployment,Small,<50k,79.168046966
35037,5,35037,0.2098328657,35,0.122,0.0738948048,0.4156619843,0.331,0.174,0.159,0.8219087137,Low,Low,38389,0.313,8197,0.1064575338,High Unemployment,Small-Medium,<50k,73.362198494
35039,5,35039,0.2276420654,35,0.133,0.080934824,0.497639517,0.33,0.166,0.152,0.8657580284,Low,Low,47400,0.294,38521,0.1236708654,High Unemployment,Large,<50k,72.577508955
35043,5,35043,0.2257830549,35,0.098,0.0859102902,0.1705824674,0.306,0.139,0.136,0.9085766259,High,High,71991,0.218,148904,0.089825106,High Unemployment,Large,>60k,78.542319022
35045,5,35045,0.2558226288,35,0.12,0.1001846447,0.3366399065,0.355,0.223,0.185,0.8619045868,Low,Low,44261,0.281,123312,0.1477652546,High Unemployment,Large,<50k,74.036868747
35049,5,35049,0.1715477867,35,0.09,0.0825694503,0.2516057432,0.249,0.119,0.132,0.8978731746,High,High,58898,0.213,151946,0.14245022,High Unemployment,Large,50-60k,80.982258605
35051,5,35051,0.1566209625,35,0.117,0.0915919554,0.3395061728,0.31,0.187,0.165,0.8851297291,Low,Low,36823,0.286,10867,0.119364206,High Unemployment,Small-Medium,<50k,72.099645859
35055,5,35055,0.169269475,35,0.116,0.1155208125,0.5844794608,0.284,0.139,0.141,0.9110239722,High,High,43230,0.257,32593,0.1465491421,High Unemployment,Large,<50k,79.389272045
36000,5,36000,0.2062574444,36,0.094,0.0999192178,0.1212707519,0.272,0.1288221562,0.1208676944,0.8722346003,High,High,73354,0.27,19336776,0.0618477553,High Unemployment,,>60k,80.260599953
36001,5,36001,0.1818418331,36,0.085,0.0718190255,0.0969612497,0.304,0.152,0.134,0.9235671585,High,High,70629,0.242,303654,0.0402853704,High Unemployment,V Large,>60k,79.423543274
36007,5,36007,0.1915531623,36,0.092,0.0866820518,0.2605682951,0.315,0.185,0.152,0.9028191539,High,High,52510,0.272,189420,0.0520782836,High Unemployment,Large,50-60k,78.079694685
36011,5,36011,0.192110905,36,0.091,0.0790298444,0.5578187089,0.339,0.208,0.156,0.8823095735,High,High,59335,0.285,76029,0.0476969436,High Unemployment,Large,50-60k,79.050232092
36019,5,36019,0.1785705332,36,0.095,0.0796682371,0.6415595169,0.358,0.2,0.155,0.8804521084,High,High,59741,0.276,79778,0.0500597134,High Unemployment,Large,50-60k,79.056376248
36021,5,36021,0.1653676891,36,0.082,0.0619617935,0.7329783188,0.299,0.176,0.141,0.9092440652,High,High,66068,0.262,59534,0.05706018,High Unemployment,Large,>60k,80.359645513
36023,5,36023,0.1900451529,36,0.088,0.0794993987,0.4427395816,0.316,0.196,0.157,0.9069208427,High,High,60165,0.276,47173,0.0417452046,High Unemployment,Large,>60k,78.107197373
36025,5,36025,0.1618872047,36,0.09,0.0719888256,0.7836390163,0.324,0.205,0.158,0.8947640949,High,High,54440,0.303,43938,0.0572791599,High Unemployment,Large,50-60k,78.131901543
36027,5,36027,0.1842082832,36,0.088,0.0766431322,0.2539934384,0.331,0.159,0.132,0.9114216294,High,High,79276,0.257,293293,0.0533922862,High Unemployment,V Large,>60k,80.133191387
36029,5,36029,0.2010300455,36,0.091,0.0950508888,0.0940383444,0.317,0.177,0.142,0.9204606833,High,High,59584,0.245,917241,0.0408415299,High Unemployment,V Large,50-60k,78.038039655
36031,5,36031,0.156786208,36,0.086,0.0813657828,0.7485648971,0.308,0.183,0.143,0.9048364649,High,High,57129,0.277,36891,0.0494985809,High Unemployment,Large,50-60k,79.671093171
36033,5,36033,0.191754228,36,0.104,0.0820440694,0.6267563325,0.391,0.22,0.161,0.8772250499,High,High,58709,0.308,49965,0.0701635836,High Unemployment,Large,50-60k,79.070250332
36039,5,36039,0.1614134006,36,0.091,0.0829840738,0.7314154528,0.342,0.198,0.153,0.8729622434,High,High,60163,0.3,47177,0.0497786958,High Unemployment,Large,>60k,78.712675787
36041,5,36041,0.1284234753,36,0.091,0.0789350771,1,0.328,0.219,0.167,0.7954088953,High,High,56253,0.297,4345,0.0726424525,High Unemployment,Small,50-60k,79.812713428
36043,5,36043,0.2034785462,36,0.092,0.0818866689,0.5180954448,0.343,0.209,0.159,0.9064758072,High,High,59893,0.277,60945,0.047274879,High Unemployment,Large,50-60k,79.236915003
36047,5,36047,0.2257049612,36,0.11,0.1253359742,0.0000147722,0.259,0.14,0.131,0.8319567723,High,High,70390,0.297,2538934,0.0720412763,High Unemployment,V Large,>60k,80.716933464
36049,5,36049,0.2269828541,36,0.09,0.0767407147,0.8684978034,0.374,0.204,0.162,0.9130340136,High,High,57897,0.292,26187,0.0495457127,High Unemployment,Large,50-60k,79.806851698
36051,5,36051,0.1743805891,36,0.085,0.070530656,0.5465263866,0.321,0.189,0.149,0.9175085757,High,High,60947,0.274,62398,0.0458230372,High Unemployment,Large,>60k,79.992910547
36053,5,36053,0.1883992168,36,0.08,0.0779665197,0.5894583481,0.343,0.192,0.148,0.9262395705,High,High,64379,0.263,70478,0.0433453372,High Unemployment,Large,>60k,80.766075657
36055,5,36055,0.2047901201,36,0.094,0.0856501131,0.0644997474,0.318,0.176,0.138,0.9084723045,High,High,61358,0.282,740900,0.0421564619,High Unemployment,V Large,>60k,79.307275923
36059,5,36059,0.2144236732,36,0.092,0.0842802407,0.0019223132,0.265,0.121,0.116,0.9155062956,High,High,122730,0.237,1351334,0.0480661879,High Unemployment,V Large,>60k,81.947305784
36061,5,36061,0.1427522148,36,0.089,0.0954319244,0,0.218,0.114,0.119,0.8784182714,High,High,87745,0.221,1611989,0.0564922412,High Unemployment,V Large,>60k,83.680025529
36067,5,36067,0.2109038488,36,0.086,0.0836617789,0.1258752189,0.323,0.173,0.144,0.9123432669,High,High,63963,0.277,459214,0.0484401777,High Unemployment,V Large,>60k,78.982443465
36069,5,36069,0.1955473199,36,0.078,0.0726824875,0.4746828993,0.315,0.165,0.138,0.9318736983,High,High,62777,0.245,110091,0.040764376,High Unemployment,Large,>60k,80.084822964
36071,5,36071,0.255128052,36,0.095,0.0835293155,0.2234069091,0.32,0.154,0.133,0.8985846164,High,High,78724,0.302,385234,0.0490568033,High Unemployment,V Large,>60k,79.469613204
36077,5,36077,0.155840616,36,0.087,0.0721990454,0.7056650444,0.303,0.195,0.151,0.9264558985,High,High,58417,0.255,58701,0.0514383692,High Unemployment,Large,50-60k,79.562467649
36079,5,36079,0.193206268,36,0.079,0.0755805827,0.2054959382,0.269,0.135,0.121,0.9297445384,High,High,104285,0.228,98532,0.0420106242,High Unemployment,Large,>60k,82.188921151
36081,5,36081,0.1994845947,36,0.123,0.1253238357,0,0.251,0.124,0.121,0.8260276077,High,High,78847,0.322,2225821,0.102656002,High Unemployment,V Large,>60k,81.814663426
36083,5,36083,0.1921787639,36,0.084,0.0698062999,0.3051201475,0.312,0.175,0.143,0.9247321429,High,High,71457,0.26,158108,0.0421488908,High Unemployment,Large,>60k,78.802326973
36085,5,36085,0.2166192958,36,0.098,0.106394269,0,0.298,0.155,0.134,0.8845789089,High,High,81003,0.304,475327,0.0494016678,High Unemployment,V Large,>60k,79.774472606
36087,5,36087,0.287510154,36,0.099,0.080809402,0.0071738635,0.283,0.134,0.124,0.885054197,High,High,94874,0.26,326225,0.0560480591,High Unemployment,V Large,>60k,81.361520072
36089,5,36089,0.1996174838,36,0.098,0.081695991,0.6199171014,0.346,0.213,0.16,0.8858972392,High,High,51526,0.301,107185,0.0569319911,High Unemployment,Large,50-60k,78.656361518
36091,5,36091,0.1941701621,36,0.074,0.0670537522,0.2996170432,0.298,0.15,0.131,0.9373486958,High,High,83427,0.225,230298,0.0355531657,High Unemployment,Large,>60k,81.348809171
36093,5,36093,0.2155666268,36,0.092,0.0806239844,0.081563011,0.343,0.172,0.14,0.9092845054,High,High,66292,0.255,155358,0.047958275,High Unemployment,Large,>60k,78.735753159
36095,5,36095,0.1742901195,36,0.088,0.0711911357,0.8284527772,0.346,0.193,0.153,0.9067595943,High,High,59744,0.283,31132,0.0510248966,High Unemployment,Large,50-60k,79.961361634
36097,5,36097,0.1869380831,36,0.09,0.086038961,0.8115357357,0.33,0.21,0.161,0.9105832514,High,High,54269,0.293,17685,0.0482618477,High Unemployment,Small-Medium,50-60k,78.912972903
36101,5,36101,0.2135816686,36,0.091,0.0816239113,0.6037074452,0.329,0.212,0.155,0.9119984693,High,High,54794,0.281,94657,0.0515960063,High Unemployment,Large,50-60k,78.203984672
36103,5,36103,0.2073910327,36,0.083,0.0849516849,0.0260113168,0.265,0.137,0.123,0.9035367536,High,High,109084,0.266,1474273,0.0518142269,High Unemployment,V Large,>60k,80.120900775
36107,5,36107,0.2045966934,36,0.083,0.0782223828,0.6565867971,0.307,0.197,0.153,0.9179482749,High,High,62400,0.267,47904,0.0426972211,High Unemployment,Large,>60k,79.696906417
36109,5,36109,0.1454907083,36,0.085,0.0617997455,0.433431137,0.271,0.152,0.133,0.9448675855,High,High,65308,0.24,101058,0.0467264586,High Unemployment,Large,>60k,81.300428674
36111,5,36111,0.1733721218,36,0.089,0.0800710092,0.4604012209,0.305,0.168,0.141,0.9116565263,High,High,66060,0.271,177716,0.0589535305,High Unemployment,Large,>60k,79.743856332
36113,5,36113,0.1793086141,36,0.078,0.083913142,0.3392941391,0.328,0.168,0.143,0.9209633438,High,High,67359,0.256,63756,0.0433339442,High Unemployment,Large,>60k,78.889710673
36115,5,36115,0.1837276837,36,0.089,0.0715698484,0.6789894963,0.315,0.199,0.154,0.8804367241,High,High,60973,0.278,60606,0.0507008133,High Unemployment,Large,>60k,78.283915807
36117,5,36117,0.211285105,36,0.087,0.0739032175,0.6069722305,0.317,0.192,0.153,0.8986395622,High,High,62329,0.278,89339,0.0426031393,High Unemployment,Large,>60k,78.654620247
36119,5,36119,0.2153112129,36,0.089,0.0840804337,0.0327347745,0.262,0.107,0.116,0.8861278304,High,High,103340,0.249,965802,0.0573622449,High Unemployment,V Large,>60k,82.405727413
36121,5,36121,0.1847206385,36,0.089,0.0750857079,0.6408255248,0.328,0.199,0.15,0.9046631067,High,High,59612,0.277,39465,0.0440698827,High Unemployment,Large,50-60k,78.880360823
37007,5,37007,0.1996514089,37,0.141,0.0772404529,0.785104646,0.395,0.242,0.166,0.8105119918,Low,Low,40818,0.341,24097,0.1328777099,High Unemployment,Small-Medium,<50k,73.445692465
37009,5,37009,0.1697710373,37,0.1,0.062065698,0.8486492431,0.34,0.217,0.158,0.8633338192,High,High,44543,0.273,27166,0.1649135228,High Unemployment,Large,<50k,78.160449477
37017,5,37017,0.2015435569,37,0.137,0.0722126338,0.9123330492,0.389,0.242,0.173,0.8318069669,Low,Low,43664,0.333,32911,0.1614259154,High Unemployment,Large,<50k,74.653444764
37019,5,37019,0.1435731587,37,0.095,0.0881407189,0.4296059797,0.323,0.187,0.143,0.9199985324,High,High,64371,0.247,149039,0.134547849,High Unemployment,Large,>60k,79.208326992
37021,5,37021,0.1802244598,37,0.091,0.0832796014,0.2407959113,0.278,0.171,0.14,0.9168510248,High,High,66156,0.229,263477,0.145720003,High Unemployment,V Large,>60k,78.395526373
37025,5,37025,0.2526379476,37,0.099,0.0698148353,0.1925330457,0.359,0.17,0.138,0.9058698838,High,High,79736,0.253,221479,0.1118582725,High Unemployment,Large,>60k,78.443265056
37029,5,37029,0.222596504,37,0.099,0.0548753826,0.995490982,0.321,0.207,0.153,0.8738738739,High,High,72135,0.259,10984,0.1123645211,Low Unemployment,Small-Medium,>60k,79.582465591
37037,5,37037,0.1950942599,37,0.093,0.0541874716,0.6592236832,0.314,0.159,0.131,0.8912486065,High,High,74747,0.229,75748,0.1399691469,Low Unemployment,Large,>60k,80.494132
37043,5,37043,0.1621034333,37,0.098,0.0737925962,1,0.331,0.211,0.158,0.8807741044,High,High,44052,0.274,11505,0.1722905915,High Unemployment,Small-Medium,<50k,78.076738719
37045,5,37045,0.2208714091,37,0.12,0.0784763085,0.5579028936,0.371,0.234,0.17,0.8578171617,Low,Low,49041,0.302,99035,0.1362700806,High Unemployment,Large,<50k,73.757172185
37047,5,37047,0.2064141433,37,0.135,0.0817297009,0.8059485697,0.382,0.245,0.176,0.8398199023,Low,Low,40712,0.337,54754,0.1662905362,High Unemployment,Large,<50k,73.489532335
37053,5,37053,0.2181261187,37,0.091,0.0631723341,0.9831401028,0.321,0.19,0.146,0.9087639988,High,High,73433,0.244,29052,0.1269567467,High Unemployment,Large,>60k,78.139330797
37055,5,37055,0.1852345061,37,0.087,0.0978105177,0.2895931604,0.305,0.167,0.134,0.94443032,High,High,72962,0.219,37547,0.1364681296,High Unemployment,Large,>60k,78.926912619
37059,5,37059,0.2073187636,37,0.097,0.0682304896,0.702885548,0.322,0.198,0.149,0.8977574942,High,High,65418,0.262,43286,0.13040234,High Unemployment,Large,>60k,78.372758545
37063,5,37063,0.2009434596,37,0.108,0.0652380561,0.0562770239,0.344,0.152,0.126,0.8960717966,High,High,65619,0.267,327306,0.1395045632,High Unemployment,V Large,>60k,79.962184498
37065,5,37065,0.2231796809,37,0.153,0.105835185,0.4530697411,0.405,0.246,0.175,0.8302141617,Low,Low,45156,0.361,50829,0.1206184529,High Unemployment,Large,<50k,71.92345437
37083,5,37083,0.2123931365,37,0.156,0.0918280962,0.5470552742,0.434,0.262,0.179,0.7914447403,Low,Low,41098,0.363,49479,0.1502293578,High Unemployment,Large,<50k,72.875219236
37089,5,37089,0.1860357128,37,0.091,0.0689747207,0.3327056399,0.318,0.176,0.139,0.9143832063,High,High,60550,0.243,118445,0.1466278731,High Unemployment,Large,>60k,79.029729604
37091,5,37091,0.1828371127,37,0.152,0.0695430346,0.6863675058,0.434,0.235,0.165,0.8405596092,Low,Low,46632,0.337,23108,0.1362029399,High Unemployment,Small-Medium,<50k,74.720010291
